Entity,average_probability,bins
Wal-Mart,4.371367823740778e-06,Bin 3
the Ministry of Telecommunications,4.325761173244767e-06,Bin 3
the Massachusetts Senate race,4.247387245036023e-06,Bin 3
her Section,4.220363034522819e-06,Bin 3
New Jersey lawmakers,4.154828360744517e-06,Bin 3
a similar restructuring plan,4.045712761852609e-06,Bin 3
the former Prime Minister,4.005736040158132e-06,Bin 3
the sight of God,3.930184382768496e-06,Bin 3
the formulary,3.896951304763921e-06,Bin 3
a different conversation,3.851829853513124e-06,Bin 3
Judy Miller,3.837487120279827e-06,Bin 3
Rennes,3.797195049515217e-06,Bin 3
the Senate on Friday,3.773820423853513e-06,Bin 3
Kevin Donovan,3.751705561791624e-06,Bin 3
other US warships,3.695398528233317e-06,Bin 3
a date for it,3.695373731995697e-06,Bin 3
December of this year,3.651842817643884e-06,Bin 3
Powerful explosives,3.628528586904889e-06,Bin 3
his lieutenant governor,3.568729060160734e-06,Bin 3
A perfectionism,3.5665676946811803e-06,Bin 3
Most small businesses,3.5259058938146548e-06,Bin 3
the site of a hospital,3.5235571749565936e-06,Bin 3
The Crucible,3.467204081629662e-06,Bin 3
Suzanne Collins,3.4260771079387067e-06,Bin 3
a United flight,3.424841073263565e-06,Bin 3
a good social image,3.2599790020256634e-06,Bin 3
the deadliest attack,3.2302292436131844e-06,Bin 3
our vessels,3.1809893128970688e-06,Bin 3
the Japanese automaker,3.1441631682950492e-06,Bin 3
Lance Johnson,3.130384086712839e-06,Bin 3
the Queen of England,3.115615378576599e-06,Bin 3
just five minutes,3.1087835145255085e-06,Bin 3
North of the town center,2.99166052499334e-06,Bin 3
our cricket,2.967967617927008e-06,Bin 2
the state administrations,2.9588176495396116e-06,Bin 2
three west Hungarian villages,2.955232474498092e-06,Bin 2
the trade unionists,2.9254429611007307e-06,Bin 2
their offensive plans,2.9136242659733656e-06,Bin 2
a single accelerator,2.902632678364187e-06,Bin 2
the three releases,2.9012608397515355e-06,Bin 2
an internal probe,2.900650565988119e-06,Bin 2
the Colorado ranch,2.876091405288961e-06,Bin 2
El Mariachi,2.868573817381997e-06,Bin 2
The DMC,2.845215762545182e-06,Bin 2
any constitutional restrictions,2.7103385853445203e-06,Bin 2
one full year,2.671955120647387e-06,Bin 2
their mutual funds,2.6122879145182393e-06,Bin 2
the Southeastern United States,2.5866359464860585e-06,Bin 2
Farwell,2.5483104265046967e-06,Bin 2
The split,2.528994504254387e-06,Bin 2
friendly territory,2.5066171950810353e-06,Bin 2
Biological patents,2.4468491057322563e-06,Bin 2
Shaanxi,2.4367300264088363e-06,Bin 2
raw uranium,2.436060669368295e-06,Bin 2
The best of the crop,2.4317175382964215e-06,Bin 2
not life,2.4082887914909216e-06,Bin 2
numerous suspected insurgents,2.3642925874382293e-06,Bin 2
a mechanical desk,2.3507827453973173e-06,Bin 2
the train bombings,2.3474688769661496e-06,Bin 2
the sheik,2.257876655741347e-06,Bin 2
the MCC name,2.2464796130225887e-06,Bin 2
the provinces in the Philippines,2.2272105144149067e-06,Bin 2
the reasons for this difference,2.2023600469134424e-06,Bin 2
Hoke,2.145194184250149e-06,Bin 2
the transfer of Dempsey,2.1171027997517986e-06,Bin 2
sensitive activities,2.095107717446108e-06,Bin 2
Wedding experts,2.07127575726307e-06,Bin 2
Physical attractiveness,2.0585319084363863e-06,Bin 2
an assessor,2.009683570166642e-06,Bin 2
the player piano,1.974201368172364e-06,Bin 2
Ten Chinese companies,1.96652205835051e-06,Bin 2
Skeletal and cardiac muscles,1.946314834381499e-06,Bin 2
the Presidency of the United States,1.9405166324213706e-06,Bin 2
The Iberian nations,1.926959135313309e-06,Bin 2
United States Coast Guard,1.8943648151217989e-06,Bin 2
the regional body,1.8815690498185849e-06,Bin 2
the asteroid's orbit,1.874730588232138e-06,Bin 2
ad rates,1.846418030557916e-06,Bin 2
These people brought this,1.835122875113442e-06,Bin 2
the character Donnie Brasco,1.8320090449563544e-06,Bin 2
Newport Stadium in Newport,1.8280416082106976e-06,Bin 2
Kelly Preston,1.8180896671644937e-06,Bin 2
a modest banker,1.8073921734592737e-06,Bin 2
the Polish peasant,1.7890942361031398e-06,Bin 2
some strongholds,1.7868477826702183e-06,Bin 2
group profit,1.7678978265841211e-06,Bin 2
one term,1.7599761808734374e-06,Bin 2
the other area jurisdictions,1.756730164072465e-06,Bin 2
the Turkish support,1.7506405417030393e-06,Bin 2
major bombings,1.7433088661484998e-06,Bin 2
Arab and Persian,1.7425754067174576e-06,Bin 2
one administration official,1.7396700286574074e-06,Bin 2
its political ties,1.6680747061078352e-06,Bin 2
an analogous event,1.6664287616599074e-06,Bin 2
black short shorts,1.6654416997756047e-06,Bin 2
much-needed support,1.6626361044868058e-06,Bin 2
Plame,1.6206840787475797e-06,Bin 2
"Charles II, Duke of Lorraine",1.5861168700657447e-06,Bin 2
a man and woman,1.5737625041486469e-06,Bin 2
Excello,1.5517252367454413e-06,Bin 2
a city resident,1.5488034183135009e-06,Bin 2
its buddy,1.539939043413431e-06,Bin 2
a search for another school,1.4628730557658474e-06,Bin 2
neither man,1.4524229059216358e-06,Bin 2
High school and university education,1.3911093566970272e-06,Bin 2
company receptions,1.383183959648042e-06,Bin 2
Adkins,1.357178173303531e-06,Bin 2
The level of disorder,1.354130952877471e-06,Bin 2
legal opposition parties,1.3454684737472683e-06,Bin 2
a tourism economy,1.3352106517344516e-06,Bin 2
the development of breast cancer,1.3349596637734644e-06,Bin 2
Occupied Flanders,1.332945745552806e-06,Bin 2
U.S. stocks,1.3234721112293035e-06,Bin 2
Entrena,1.3059301488991955e-06,Bin 2
delays for months,1.30317101527504e-06,Bin 2
DreamWorks Animation,1.2747807536687205e-06,Bin 2
a vibrant city,1.2745051367721883e-06,Bin 2
Williams and the baby,1.219525171651222e-06,Bin 2
Crude futures,1.21016535341754e-06,Bin 2
a motorcycle track,1.193783252650323e-06,Bin 2
the first Albion player,1.1850053337725697e-06,Bin 2
the beginning of this episode,1.1568200161768491e-06,Bin 2
whale anatomy,1.150699716735516e-06,Bin 2
Ethel Merman,1.146015625163208e-06,Bin 2
Roberto Maroni,1.130378121936837e-06,Bin 2
Alex Webster,1.1149778025729285e-06,Bin 2
the Leinster winners,1.1138322553813135e-06,Bin 2
Seaham Colliery,1.1067687999222568e-06,Bin 2
a six-member Presidency,1.104377355922183e-06,Bin 2
The Rwandan government,1.066670472206844e-06,Bin 2
his cramped surroundings,1.044088920236272e-06,Bin 2
the Nyquist frequency,1.0373504087617891e-06,Bin 2
a large-scale fight,1.0165724562144043e-06,Bin 2
Large part of Guatemala,1.0125362184873145e-06,Bin 2
a slow sales,1.0073333899262913e-06,Bin 2
court on Tuesday,9.89447365170525e-07,Bin 2
multiple landslide deposits,9.840069288274777e-07,Bin 2
Orlov,9.710099130431114e-07,Bin 2
The ERRC,9.56649578918305e-07,Bin 2
a visit to China,9.475438374784112e-07,Bin 2
King James VI to Catholicism,9.217848489694712e-07,Bin 2
the U.S. diplomats,9.105066384238896e-07,Bin 2
a Premium Station,9.044443478416576e-07,Bin 2
deserved victories,9.036682048061886e-07,Bin 2
a disaster of a film,8.862242184429162e-07,Bin 2
The First Sudanese Civil War,8.858570206607973e-07,Bin 2
"Dover AFB, Delaware",8.827097856996754e-07,Bin 2
the investigation and detention,8.741434203892785e-07,Bin 2
Peter Hodge,8.667303601776318e-07,Bin 2
a number of reservations,8.663394123064242e-07,Bin 2
a wire basket,8.543641075503677e-07,Bin 2
a top regulator,8.359807135295248e-07,Bin 2
Julia Gillard,8.268004303473937e-07,Bin 2
the shadowy insurgents,8.262990640384037e-07,Bin 2
Wang Baoshan,8.203191682214643e-07,Bin 2
the Dragon Queen of Waste Paper,8.152411790711885e-07,Bin 2
our tool kit,8.02232333836618e-07,Bin 2
the global automaker,7.975182058436149e-07,Bin 2
bars at night,7.869688528431322e-07,Bin 2
half the human population,7.864708809023355e-07,Bin 2
just a few days,7.534509995120438e-07,Bin 2
Mr. Vila,7.311052998286595e-07,Bin 2
a very special room,7.30464349974832e-07,Bin 2
The distinctive carriages,7.273821398650253e-07,Bin 2
the first American deaths,6.951187882058837e-07,Bin 2
American Telephone & Telegraph Co.,6.913449454027958e-07,Bin 2
TCAC,6.867833632574856e-07,Bin 2
the Victoria Aces,6.70360062213738e-07,Bin 2
Archie Comics' characters,6.66546255556345e-07,Bin 2
new emissions goals,6.591982079792098e-07,Bin 2
the very near future,6.277705519512683e-07,Bin 2
the first nine months of the year,6.258962253005116e-07,Bin 2
time for New Year,6.225105701220765e-07,Bin 2
an actor in Melbourne,6.208045126501209e-07,Bin 2
Ritual Entertainment,6.079855623927614e-07,Bin 2
a brief stay in the AHL,5.991163834203647e-07,Bin 2
Unique clocks,5.681110856953174e-07,Bin 2
data and cost estimates,5.676585814406178e-07,Bin 2
their first spring training game,5.626755910066358e-07,Bin 2
the market's collapse,5.495202712719816e-07,Bin 2
the west of Hull city centre,5.471961914441581e-07,Bin 2
a severe systemic inflammatory response,5.392440108064277e-07,Bin 2
That appearance,5.269937789550032e-07,Bin 2
plenty of references,5.223216039808523e-07,Bin 2
thirty one years,5.133047894521389e-07,Bin 2
the advanced economies,4.987565986187758e-07,Bin 2
Mo'Nique,4.985948849208505e-07,Bin 2
manager Peter Taylor,4.971088558758444e-07,Bin 2
Olympic National Park,4.785624943136943e-07,Bin 2
a dope test,4.759829476606357e-07,Bin 2
exports to the Soviet Union,4.716395424563075e-07,Bin 2
The wave principle,4.658241001163233e-07,Bin 2
the APPD,4.624312677083619e-07,Bin 2
The Bishopric of Trent,4.597037820557072e-07,Bin 2
Quirino's party,4.557676451510396e-07,Bin 2
the end of next month,4.425697811133445e-07,Bin 2
Rosenborg BK,4.409686916383871e-07,Bin 2
"Its cathedral, Christ Church Cathedral",4.361615393892856e-07,Bin 2
these outrageous acts,4.231118459067333e-07,Bin 2
Popular tradition,4.2268418894568425e-07,Bin 2
A modern dial tone,4.2255593856020147e-07,Bin 2
the historic covered bridge,4.191268414813489e-07,Bin 2
Sammons,4.1677268467827274e-07,Bin 2
the debate on energy and climate change,4.1028287166312354e-07,Bin 2
All of their friends,4.085614059762742e-07,Bin 2
The brokers' hope,4.03768690083122e-07,Bin 2
The three female nominees,4.030408759593392e-07,Bin 2
Recent tour-mates,3.9390090222668644e-07,Bin 2
time consuming and complicated,3.925263149020312e-07,Bin 2
Mr. Gilmore,3.899929733712854e-07,Bin 2
the audience's heart,3.884977822539575e-07,Bin 2
Right-bank Ukraine,3.8233261020499865e-07,Bin 2
"Buffalo, New York",3.803116541600947e-07,Bin 2
a fourth consecutive overall victory,3.801568538000449e-07,Bin 2
Rucker,3.740259260916128e-07,Bin 2
the Carpenter government,3.6589143182560545e-07,Bin 2
Alan Bean,3.641452675469773e-07,Bin 2
much of that period,3.637944375369118e-07,Bin 2
the heroes of war,3.601482606071162e-07,Bin 2
The ISM index,3.595323614009394e-07,Bin 2
Beijing West Road,3.5320477451618793e-07,Bin 2
Chicago's south side,3.530013420154433e-07,Bin 2
blank expressions,3.386583983874154e-07,Bin 2
the weak dollar,3.33597960277567e-07,Bin 2
the Japanese Ministry of Education,3.333215488008008e-07,Bin 2
the branch of the Metropolitan Line,3.247799580790977e-07,Bin 2
his wife of two years,3.2470625698753213e-07,Bin 2
The UN mission in Afghanistan,3.180044855755649e-07,Bin 2
Foreign rights groups,3.116225707019284e-07,Bin 2
a career at a company,3.1121251778534244e-07,Bin 2
the rise in rates,3.061419323168765e-07,Bin 2
citizens living overseas,3.031835538720845e-07,Bin 2
Final assembly production,2.9660257647689e-07,Bin 2
delete' operator,2.9313169492417677e-07,Bin 2
the varsity football coach,2.873445633887473e-07,Bin 2
center and power,2.8724554465466384e-07,Bin 2
a bold and controversial move,2.868295343905256e-07,Bin 2
the country's troops,2.791246462893933e-07,Bin 2
a small bell turret,2.7382249191358944e-07,Bin 2
Galeon,2.729783872404737e-07,Bin 2
Other resistance welding methods,2.6885974446405426e-07,Bin 2
Annette Lu,2.639680677720598e-07,Bin 2
a crew of four,2.610524315612604e-07,Bin 2
formerly independent Estonia,2.552149128141809e-07,Bin 2
another of his colleagues,2.547967440124347e-07,Bin 2
settlers from the Connecticut Colony,2.545620618109442e-07,Bin 2
Frank Francisco,2.540146850140014e-07,Bin 2
his first state dinner,2.53674845667686e-07,Bin 2
Patrick O'Sullivan,2.529929102343967e-07,Bin 2
Governor Christine Todd Whitman,2.377137924920832e-07,Bin 2
addition to his solo work,2.30158749903242e-07,Bin 2
Our secret weapon,2.2943508978409098e-07,Bin 2
Automatix,2.277584475603288e-07,Bin 2
a detachment from the regiment,2.2532712229262146e-07,Bin 2
The Audit Bureau of Circulations,2.171563989818893e-07,Bin 2
valuable signings,2.152402483127137e-07,Bin 2
Fredrik Hogberg,2.139381947851823e-07,Bin 2
Emma Lazarus,2.1137093737483778e-07,Bin 2
the investigation into her death,2.099203014577168e-07,Bin 2
NBC television's,2.082521483482709e-07,Bin 2
degree from the Norwegian,2.0789724259597937e-07,Bin 2
even minor offenses,2.0759905383684858e-07,Bin 2
the amended certifications,2.066345599246903e-07,Bin 2
members of his party,2.0657819226651213e-07,Bin 2
the largest professional wrestling promotion in the world,2.0558104042430745e-07,Bin 2
the adjacent line,2.053035048517233e-07,Bin 2
Ritek,2.0304542914553445e-07,Bin 2
fall hunting dates,2.029951621729562e-07,Bin 2
Dr. Seuss,2.026678204054144e-07,Bin 2
the Shanghai property market,1.991467038783087e-07,Bin 2
A fifth synagogue,1.9724579165226106e-07,Bin 2
cigarette and joke,1.8633371261003648e-07,Bin 2
one new issue,1.829353889701107e-07,Bin 2
scythes,1.7564369333011418e-07,Bin 2
various world championships and Olympic Games,1.748565091137527e-07,Bin 2
a concert artist and composer,1.7397492606837686e-07,Bin 2
that distributor,1.7216831880065728e-07,Bin 2
the small town of Vinci,1.7122908245775313e-07,Bin 2
an inducement,1.7090064117750989e-07,Bin 2
Clinton's visit,1.679972779513897e-07,Bin 2
Regime change in Iraq,1.6563695552373705e-07,Bin 2
their return to Taiwan,1.630420186071957e-07,Bin 2
Marcille,1.6288902251591768e-07,Bin 2
Ivan Lendl,1.6277605710300675e-07,Bin 2
some fancy stuff,1.5066804653832085e-07,Bin 2
Major department stores,1.5020294636305198e-07,Bin 2
a German football coach and a former player,1.487214234863911e-07,Bin 2
the southernmost atoll,1.4838730596557694e-07,Bin 2
The bloc's decision,1.453122615390312e-07,Bin 2
Pipe Masters,1.440323180775785e-07,Bin 2
the noise level another notch,1.423653970776477e-07,Bin 2
discussions with US officials,1.415589347814297e-07,Bin 2
the newly released papers,1.4086253272992734e-07,Bin 2
the Wildcat formation,1.3960320380331684e-07,Bin 2
shoplifters,1.3841736736923338e-07,Bin 2
Veronica and Nick,1.354850134043486e-07,Bin 2
four years of little success,1.3530844700674253e-07,Bin 2
a group of Tibetans,1.3514038605364188e-07,Bin 2
Wheat Ridge,1.340600626109213e-07,Bin 2
Kulmbach,1.3100000202929474e-07,Bin 2
the approval of the China Insurance Regulatory Commission,1.30985362928949e-07,Bin 2
the revenge play,1.3073462138055744e-07,Bin 2
each ration,1.302970755406659e-07,Bin 2
Terry Labonte,1.274293681394598e-07,Bin 2
a news conference on Saturday,1.257203122015038e-07,Bin 2
a number of clashes,1.2531699442231693e-07,Bin 2
Puerto Rico Telephone Co.,1.2495399647316225e-07,Bin 2
Baba Hari Dass,1.249339497021412e-07,Bin 2
a god in China,1.2366557039394514e-07,Bin 2
field of the shield,1.221332984173792e-07,Bin 2
a polarizing figure,1.2003572732495518e-07,Bin 2
every one of these companies,1.1998025607860534e-07,Bin 2
Vassar College,1.1712078623736485e-07,Bin 2
ACT headquarters,1.135189542997887e-07,Bin 2
Towel Day,1.0806889679919441e-07,Bin 2
Jim Gilliam,1.0559016310339857e-07,Bin 2
the departure point one,1.0481881042116621e-07,Bin 2
the strongest possible terms,1.015746891730855e-07,Bin 2
Alberta Party supporters,9.91849939262074e-08,Bin 2
Tropical Storm Zeta,9.850906388031677e-08,Bin 2
the balance of interests,9.781410388040126e-08,Bin 2
a tragic necessity,9.779474098759313e-08,Bin 2
One in three Palestinians,9.644384296604754e-08,Bin 2
the censorship of cyberspace,9.299623516725016e-08,Bin 2
the Saracens team,9.233389744544001e-08,Bin 2
the defense ministers' meeting,9.191238814736589e-08,Bin 2
Beckie,9.058889985857435e-08,Bin 2
a scholarship at Iona College,8.992151518786177e-08,Bin 2
some of the responses,8.975827164895238e-08,Bin 2
Sen. Mitchell,8.905467021085917e-08,Bin 2
Egyptian natural gas,8.844620503037608e-08,Bin 2
Landrada,8.777455826999801e-08,Bin 2
the end of this weekend,8.611451500048359e-08,Bin 2
a prominent figure in contemporary critical theory,8.57601227974127e-08,Bin 2
The Dancing House,8.508450174621105e-08,Bin 2
the village of Bear Creek,8.253280976307828e-08,Bin 2
the latest version of the bill,8.048603619771764e-08,Bin 2
the game Kingdom Hearts,7.990579792684916e-08,Bin 2
less than two hours per day,7.887314077378438e-08,Bin 2
The factory in Thailand,7.4388093304366e-08,Bin 2
class the next day,7.402674820041762e-08,Bin 2
the USAC Championship Car series,7.320836260708845e-08,Bin 2
her small trading business,7.229962984425093e-08,Bin 2
"his mother, Agatha Christie",7.065548806481582e-08,Bin 2
the season-opening games,6.78576240792073e-08,Bin 2
a stop in downtown Calgary,6.63618310726559e-08,Bin 2
Lesley-Anne Down,6.621066203469267e-08,Bin 2
the Kingdom Holding Company,6.281437698098223e-08,Bin 2
the mellow drama,6.147689818735379e-08,Bin 2
Comrade Putin,6.129955418194278e-08,Bin 2
TV processors,5.8704425572086715e-08,Bin 2
a sharper rise,5.787333441690428e-08,Bin 2
the CEOs of companies,5.7808012361358715e-08,Bin 2
borrowing and economic growth,5.659183517440275e-08,Bin 2
Mike's wines,5.5366205927910846e-08,Bin 2
swine flu,5.3696138284835334e-08,Bin 2
The airline's inaugural flight,5.3503161098695744e-08,Bin 2
Everything Must Go,5.3033535478791896e-08,Bin 2
SACN,5.1198402432188816e-08,Bin 2
more years of litigation,4.973138869894136e-08,Bin 2
what cost,4.9232623744174623e-08,Bin 2
Gandhi's breakthrough,4.9232254149287177e-08,Bin 2
Zisman,4.8567072265929776e-08,Bin 2
Larry Brilliant,4.803755809712079e-08,Bin 2
the puter,4.6562671506627865e-08,Bin 2
a roundabout dog,4.3110029643173246e-08,Bin 2
A group of Coptic youth,4.21953923688355e-08,Bin 2
pensions and expenses,4.169352916701842e-08,Bin 2
re-sign various players,4.165655563424397e-08,Bin 2
